"Scientific_name","New","Common_name","Clade","Taxon_ID","Assembly_name","Accession","Genome_size_bps","Annotation_provider","Annotation_method","Annotation","Genome","RNA_Seq"
"Melanostoma mellinum","","Flies","Diptera","653684","idMelMell2.1_alternate_haplotype","GCA_914767615.1","773109603","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melanostoma mellinum","","Flies (alternate haplotype)","Diptera","653684","idMelMell2.2_alternate_haplotype","GCA_914767615.2","698392656","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melanostoma mellinum","","Flies","Diptera","653684","idMelMell2.1","GCA_914767635.1","731024304","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Meleagris gallopavo","","Turkey","Birds","9103","Turkey_5.1","GCA_000146605.4","1115474681","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Meleagris gallopavo","","Turkey","Birds","9103","MGAL_WU_HG_1.0","GCA_905368555.1","1001818376","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Meles meles","","Eurasian badger","Mammals","9662","mMelMel3.2_paternal_haplotype","GCA_922984935.2","2738678004","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melinaea marsaeus rileyi","","Butterflies (alternate haplotype)","Lepidoptera","331333","ilMelMars1.2_alternate_haplotype","GCA_918361175.2","474628858","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melinaea marsaeus rileyi","","Butterflies","Lepidoptera","331333","ilMelMars1.1","GCA_918358865.1","503491660","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melinaea menophilus n. ssp. AW-2005","","Butterflies (alternate haplotype)","Lepidoptera","331302","ilMelMeno1.2_alternate_haplotype","GCA_918361105.2","477590851","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melinaea menophilus n. ssp. AW-2005","","Butterflies","Lepidoptera","331302","ilMelMeno1.1","GCA_918358695.1","496044222","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melitaea cinxia","","Glanville fritillary","Lepidoptera","113334","ilMelCinx1.1","GCA_905220565.1","499397863","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melitaea cinxia","","Glanville fritillary (alternate haplotype)","Lepidoptera","113334","ilMelCinx1.1_alternate_haplotype","GCA_905220555.1","449465048","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mellicta athalia","","Butterflies (alternate haplotype)","Lepidoptera","113330","ilMelAtha1.1_alternate_haplotype","GCA_905220535.1","590748717","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mellicta athalia","","Butterflies","Lepidoptera","113330","ilMelAtha1.2","GCA_905220545.2","609549632","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mellicta athalia","","Butterflies","Lepidoptera","113330","ilMelAtha1.1","GCA_905220545.1","609549632","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melolontha melolontha","","Cockchafer (alternate haplotype)","Coleoptera","7061","icMelMelo1.1_alternate_haplotype","GCA_935421255.1","1504820289","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melolontha melolontha","","Cockchafer","Coleoptera","7061","icMelMelo1.1","GCA_935421215.1","1656866012","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Melopsittacus undulatus","","Budgerigar","Birds","13146","bMelUnd1.mat.Z","GCA_012275295.1","1171617451","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mercenaria mercenaria","","Hard clam (quahog) (YKG-2019)","Metazoa","6596","ASM1480567v1.1","GCA_014805675.2","1777634794","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Meriones unguiculatus","","Mongolian gerbil","Rodents","10047","MerUng_v1_BIUU","GCA_004026785.1","2637041433","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mesocricetus auratus","","Golden hamster","Rodents","10036","BCM_Maur_2.0","GCA_017639785.1","2457062007","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mesoligia furuncula","","Moths","Lepidoptera","997551","ilMesFuru1.1","GCA_916614155.1","889612040","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Mesoligia furuncula","","Moths (alternate haplotype)","Lepidoptera","997551","ilMesFuru1.1_alternate_haplotype","GCA_916611985.1","870828391","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Microctonus brassicae","","Parasitoid wasp","Hymenoptera","2738948","PGI_MICBR_vchrom","GCA_940306215.1","137881629","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Micropterix aruncella","","Moths (alternate haplotype)","Lepidoptera","1042620","ilMicArun2.1_alternate_haplotype","GCA_944547385.1","928250059","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Micropterix aruncella","","Moths","Lepidoptera","1042620","ilMicArun2.1","GCA_944548615.1","1079196823","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Micropterus salmoides","","Largemouth bass","Fish","27706","ASM2243578v1","GCA_022435785.1","844893128","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Miltochrista miniata","","Moths","Lepidoptera","987980","ilMilMini2.1","GCA_933228765.1","1056986632","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Miltochrista miniata","","Moths (alternate haplotype)","Lepidoptera","987980","ilMilMini2.1_alternate_haplotype","GCA_933228775.1","1000713683","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Mimas tiliae","","Moths (alternate haplotype)","Lepidoptera","522848","ilMimTili1.1_alternate_haplotype","GCA_905333085.1","467764468","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Mimas tiliae","","Moths","Lepidoptera","522848","ilMimTili1.1","GCA_905332985.1","477965817","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Mimumesa dahlbomi","","Bees","Hymenoptera","2495085","iyMimDahl1.1","GCA_917499265.1","286146396","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Mirounga leonina","","Southern elephant seal","Mammals","9715","KU_Mleo_1.0","GCA_011800145.1","2417320305","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mizuhopecten yessoensis","","Yesso scallop (PY_sf001)","Metazoa","6573","ASM211388v2","GCA_002113885.2","987588634","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Molothrus ater","","Brown-headed Cowbird","Birds","84834","BPBGC_Mater_1.0","GCA_012460135.1","1087312585","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Monodon monoceros","","Narwhal","Mammals","40151","NGI_Narwhal_1","GCA_005190385.2","2355574979","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Monomorium pharaonis","","Pharaoh ant (MP-MQ-018)","Hymenoptera","307658","ASM1337386v2","GCA_013373865.2","325506644","NCBI","import","FASTA/GTF/GFF3/TSV","FASTA",""
"Mugil cephalus","","Flathead mullet","Fish","48193","CIBA_Mcephalus_1.1","GCA_022458985.1","634849760","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Mus minutoides","","Southern African pygmy mouse","Rodents","10105","Mus_minutoides_I2396_v1","GCA_902729485.1","2419477202","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Mus minutoides","","Southern African pygmy mouse","Rodents","10105","Mus_minutoides_I6164_v1","GCA_902729475.1","2619676278","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Mustela erminea","","Ermine","Mammals","36723","mMusErm1.Pri","GCA_009829155.1","2445217270","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Mustela putorius","","European polecat","Mammals","9668","polecat_10x_lmp_","GCA_902460205.1","2464261309","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Myathropa florea","","Flies","Diptera","2714349","idMyaFlor2.1","GCA_930367185.1","485087974","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Myathropa florea","","Flies (alternate haplotype)","Diptera","2714349","idMyaFlor2.1_alternate_haplotype","GCA_930367245.1","453772037","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Myodes glareolus","","Bank vole","Rodents","447135","ASM436859v1","GCA_004368595.1","2396208714","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Myripristis murdjan","","Pinecone soldierfish","Fish","586833","fMyrMur1.1","GCA_902150065.1","835254674","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna albipuncta","","Moths (alternate haplotype)","Lepidoptera","987983","ilMytAlbi1.1_alternate_haplotype","GCA_929113785.1","704337577","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna albipuncta","","Moths","Lepidoptera","987983","ilMytAlbi1.1","GCA_929112965.1","698550901","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna ferrago","","Moths","Lepidoptera","997540","ilMytFerr1.1","GCA_910589285.1","861026674","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna ferrago","","Moths","Lepidoptera","997540","ilMytFerr1.2","GCA_910589285.2","860973034","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna ferrago","","Moths (alternate haplotype)","Lepidoptera","997540","ilMytFerr1.2_alternate_haplotype","GCA_910589535.2","784265446","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna ferrago","","Moths (alternate haplotype)","Lepidoptera","997540","ilMytFerr1.1_alternate_haplotype","GCA_910589535.1","878306880","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna impura","","Moths","Lepidoptera","987985","ilMytImpu1.2","GCA_905147345.2","949116451","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna impura","","Moths (alternate haplotype)","Lepidoptera","987985","ilMytImpu1.1_alternate_haplotype","GCA_905147275.1","975869290","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna impura","","Moths","Lepidoptera","987985","ilMytImpu1.1","GCA_905147345.1","949116451","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Mythimna separata","","Northern armyworm","Lepidoptera","271217","ASM2088227v1","GCA_020882275.1","700250022","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Myzus persicae","","Green peach aphid (clone G006)","Hemiptera","13164","MPER_G0061.0","GCA_001856785.1","347313470","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Naja naja","","Indian cobra","Reptiles","35670","Nana_v5","GCA_009733165.1","1768535092","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nebria brevicollis","","Beetles","Coleoptera","110024","icNebBrev1.1","GCA_944738965.1","241909001","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nebria brevicollis","","Beetles (alternate haplotype)","Coleoptera","110024","icNebBrev1.1_alternate_haplotype","GCA_944739395.1","223348220","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nebria salina","","Beetles (alternate haplotype)","Coleoptera","878211","icNebSali1.1_alternate_haplotype","GCA_944039265.1","219579625","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nebria salina","","Beetles","Coleoptera","878211","icNebSali1.1","GCA_944039245.1","256715385","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Neodiprion lecontei","","Redheaded pine sawfly (iyNeoLeco1)","Hymenoptera","441921","iyNeoLeco1.1","GCA_021901455.1","272073844","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Neodiprion lecontei","","Redheaded pine sawfly","Hymenoptera","441921","iyNeoLeco1.1","GCA_021901455.1","272073844","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Neodiprion pinetum","","White pine sawfly (iyNeoPine1)","Hymenoptera","441929","iyNeoPine1.1","GCA_021155775.1","272498186","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Neodiprion virginianus","","Hymenopterans","Hymenoptera","2961670","iyNeoVirg1.1","GCA_021901495.1","262970509","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Neomonachus schauinslandi","","Hawaiian monk seal","Mammals","29088","ASM220157v1","GCA_002201575.1","2400934290","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Nephrotoma flavescens","","Flies (alternate haplotype)","Diptera","2719080","idNepFlae1.1_alternate_haplotype","GCA_932525705.1","1007026532","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nephrotoma flavescens","","Flies","Diptera","2719080","idNepFlae1.1","GCA_932526605.1","1051332770","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nezara viridula","","Southern green stink bug","Hemiptera","85310","PGI_NEZAVIv3","GCA_928085145.1","1185128795","PGI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Nibea albiflora","","White flower croaker","Fish","240163","ASM1428187v1","GCA_014281875.1","627578634","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Nilaparvata lugens","","Brown planthopper (BPH)","Hemiptera","108931","ASM1435652v1","GCA_014356525.1","1087825591","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Noctua fimbriata","","Moths (alternate haplotype)","Lepidoptera","753202","ilNocFimb1.1_alternate_haplotype","GCA_905163425.1","530592961","Ensembl","Braker","FASTA/GTF/GFF3/TSV","FASTA",""
"Noctua fimbriata","","Moths","Lepidoptera","753202","ilNocFimb1.1","GCA_905163415.1","573940004","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Noctua janthe","","Moths (alternate haplotype)","Lepidoptera","987995","ilNocJant1.1_alternate_haplotype","GCA_910589505.1","527981379","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Noctua janthe","","Moths","Lepidoptera","987995","ilNocJant1.1","GCA_910589295.1","532770789","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Noctua pronuba","","Large yellow underwing (alternate haplotype)","Lepidoptera","214277","ilNocPron1.1_alternate_haplotype","GCA_905220345.1","487823627","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Noctua pronuba","","Large yellow underwing","Lepidoptera","214277","ilNocPron1.1","GCA_905220335.1","529179202","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Nomada fabriciana","","Bees","Hymenoptera","601510","iyNomFabr1.1","GCA_907165295.1","233584371","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nomada fabriciana","","Bees (alternate haplotype)","Hymenoptera","601510","iyNomFabr1.1_alternate_haplotype","GCA_907165305.1","223271312","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nomascus leucogenys","","Northern white-cheeked gibbon","Primates","61853","Asia_NLE_v1","GCA_006542625.1","2843982884","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nothobranchius furzeri","","Turquoise killifish","Fish","105023","Nfu_20140520","GCA_001465895.2","1242518059","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nothobranchius kuhntae","","Beira killifish","Fish","321403","MPIBA_Nkuh_1.0","GCA_006942095.1","1122656415","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Notocelia uddmanniana","","Moths (alternate haplotype)","Lepidoptera","1594315","ilNotUddm1.1_alternate_haplotype","GCA_905163575.1","787875430","Ensembl","Braker","FASTA/GTF/GFF3/TSV","FASTA",""
"Notocelia uddmanniana","","Moths","Lepidoptera","1594315","ilNotUddm1.1","GCA_905163555.1","794107225","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Notodonta dromedarius","","Moths (alternate haplotype)","Lepidoptera","753204","ilNotDrom1.1_alternate_haplotype","GCA_905147855.1","339672555","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Notodonta dromedarius","","Moths","Lepidoptera","753204","ilNotDrom1.1","GCA_905147325.1","341975702","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Notodonta ziczac","","Moths (alternate haplotype)","Lepidoptera","988002","ilNotZicz1.1_alternate_haplotype","GCA_918843885.1","348921405","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Notodonta ziczac","","Moths","Lepidoptera","988002","ilNotZicz1.1","GCA_918843915.1","352043103","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Notolabrus celidotus","","New Zealand spotty","Fish","1203425","fNotCel1.pri","GCA_009762535.1","846744125","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nowickia ferox","","Flies","Diptera","613196","idNowFero1.1","GCA_936439885.1","670697881","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Nymphalis polychloros","","Blackleg tortoiseshell","Lepidoptera","171594","ilNymPoly1.1","GCA_905220585.1","398097521","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nymphalis polychloros","","Blackleg tortoiseshell (alternate haplotype)","Lepidoptera","171594","ilNymPoly1.1_alternate_haplotype","GCA_905220575.1","375036897","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nymphalis polychloros","","Blackleg tortoiseshell","Lepidoptera","171594","ilNymPoly1.2","GCA_905220585.2","398097521","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nymphalis urticae","","Small tortoiseshell","Lepidoptera","111881","ilAglUrti1.1","GCA_905147175.1","392803606","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nymphalis urticae","","Small tortoiseshell","Lepidoptera","111881","ilAglUrti1.2","GCA_905147175.2","392803606","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nymphalis urticae","","Small tortoiseshell (alternate haplotype)","Lepidoptera","111881","ilAglUrti1.1_alternate_haplotype","GCA_905147055.1","392919256","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nysson spinosus","","Bees (alternate haplotype)","Hymenoptera","2495127","iyNysSpin1.1_alternate_haplotype","GCA_910591465.1","321260028","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Nysson spinosus","","Bees","Hymenoptera","2495127","iyNysSpin1.1","GCA_910591585.1","314615744","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ochlodes sylvanus","","Moths","Lepidoptera","876063","ilOchSylv3.1","GCA_905404295.1","379669142","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ochlodes sylvanus","","Moths (alternate haplotype)","Lepidoptera","876063","ilOchSylv3.1_alternate_haplotype","GCA_905404205.1","307650462","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ochropleura plecta","","Moths (alternate haplotype)","Lepidoptera","320037","ilOchPlec1.1_alternate_haplotype","GCA_905475425.1","617411268","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Ochropleura plecta","","Moths","Lepidoptera","320037","ilOchPlec1.1","GCA_905475445.1","643947103","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Octopus bimaculoides","","Octopus (UCB-OBI-ISO-001)","Metazoa","37653","Octopus_bimaculoides_v2_0","GCA_001194135.1","2338188782","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Octopus sinensis","","East Asian common octopus","Metazoa","2607531","ASM634580v1","GCA_006345805.1","2719151902","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Ocypus olens","","Beetles (alternate haplotype)","Coleoptera","662956","icOcyOlen1.1_alternate_haplotype","GCA_910593855.1","1026201292","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ocypus olens","","Beetles","Coleoptera","662956","icOcyOlen1.1","GCA_910593695.1","1083850194","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Odocoileus hemionus hemionus","","Mule deer","Mammals","9877","UofA_Ohem_1.0","GCA_004115125.1","2343684856","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Odocoileus virginianus texanus","","White-tailed deer","Mammals","9880","Ovir.te_1.0","GCA_002102435.1","2380505687","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Omphaloscelis lunosa","","Moths (alternate haplotype)","Lepidoptera","2492375","ilOmpLuno1.1_alternate_haplotype","GCA_916610225.1","623261760","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Omphaloscelis lunosa","","Moths","Lepidoptera","2492375","ilOmpLuno1.1","GCA_916610215.1","661859241","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Oncorhynchus gorbuscha","","Pink salmon","Fish","8017","Ogor_1.0","GCA_017355495.1","2533379430","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Oncorhynchus keta","","Chum salmon (PuntledgeMale-10-30-2019)","Fish","8018","Oket_V2","GCA_023373465.1","2556461070","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Oncorhynchus kisutch","","Coho salmon","Fish","8019","Okis_V2","GCA_002021735.2","2375894934","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Oncorhynchus mykiss","","Rainbow trout","Fish","8022","USDA_OmykA_1.1","GCA_013265735.3","2341671972","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Oncorhynchus nerka","","Sockeye salmon","Fish","8023","Oner_1.0","GCA_006149115.1","1927141915","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Onthophagus taurus","","Dung beetle","Coleoptera","166361","Otau_2.0","GCA_000648695.2","267079363","NCBI","import","FASTA/GTF/GFF3/TSV","FASTA",""
